"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase"
8351, "Line.L3", 400, 600, 105.267, 70.17802, 2.4 
8351, "Line.L7", 400, 600, 103.6786, 69.11903, 2.4 
8351, "Line.SW1", 400, 600, 108.4317, 72.28781, 2.4 
8359, "Line.L115", 400, 600, 102.7396, 68.49305, 2.4 
8359, "Line.SW1", 400, 600, 102.7396, 68.49305, 2.4 
8360, "Line.L115", 400, 600, 115.9814, 77.32094, 2.4 
8360, "Line.L3", 400, 600, 112.5927, 75.06182, 2.4 
8360, "Line.L7", 400, 600, 110.8906, 73.92705, 2.4 
8360, "Line.L10", 400, 600, 102.3181, 68.21206, 2.4 
8360, "Line.SW1", 400, 600, 115.9814, 77.32094, 2.4 
8361, "Line.L115", 400, 600, 115.7595, 77.17299, 2.4 
8361, "Line.L3", 400, 600, 112.3771, 74.91809, 2.4 
8361, "Line.L7", 400, 600, 110.6782, 73.78547, 2.4 
8361, "Line.L10", 400, 600, 102.1217, 68.08115, 2.4 
8361, "Line.SW1", 400, 600, 115.7595, 77.17299, 2.4 
8362, "Line.L115", 400, 600, 115.7584, 77.17229, 2.4 
8362, "Line.L3", 400, 600, 112.3761, 74.91741, 2.4 
8362, "Line.L7", 400, 600, 110.6772, 73.78479, 2.4 
8362, "Line.L10", 400, 600, 102.1207, 68.08048, 2.4 
8362, "Line.SW1", 400, 600, 115.7584, 77.17229, 2.4 
8363, "Line.L115", 400, 600, 115.2101, 76.80673, 2.4 
8363, "Line.L3", 400, 600, 111.8428, 74.56188, 2.4 
8363, "Line.L7", 400, 600, 110.1516, 73.43437, 2.4 
8363, "Line.L10", 400, 600, 101.6331, 67.75539, 2.4 
8363, "Line.SW1", 400, 600, 115.2101, 76.80673, 2.4 
8364, "Line.L115", 400, 600, 114.1889, 76.12594, 2.4 
8364, "Line.L3", 400, 600, 110.8509, 73.90062, 2.4 
8364, "Line.L7", 400, 600, 109.1745, 72.78302, 2.4 
8364, "Line.L10", 400, 600, 100.73, 67.15331, 2.4 
8364, "Line.SW1", 400, 600, 114.1889, 76.12594, 2.4 
8365, "Line.L115", 400, 600, 111.2953, 74.19688, 2.4 
8365, "Line.L3", 400, 600, 108.0402, 72.02679, 2.4 
8365, "Line.L7", 400, 600, 106.4059, 70.93723, 2.4 
8365, "Line.SW1", 400, 600, 111.2953, 74.19688, 2.4 
8366, "Line.L115", 400, 600, 110.6109, 73.7406, 2.4 
8366, "Line.L3", 400, 600, 107.3755, 71.58365, 2.4 
8366, "Line.L7", 400, 600, 105.7511, 70.50075, 2.4 
8366, "Line.SW1", 400, 600, 110.6109, 73.7406, 2.4 
8367, "Line.L115", 400, 600, 110.6079, 73.73858, 2.4 
8367, "Line.L3", 400, 600, 107.3725, 71.58164, 2.4 
8367, "Line.L7", 400, 600, 105.7481, 70.49876, 2.4 
8367, "Line.SW1", 400, 600, 110.6079, 73.73858, 2.4 
8368, "Line.L115", 400, 600, 109.7974, 73.19829, 2.4 
8368, "Line.L3", 400, 600, 106.5854, 71.05693, 2.4 
8368, "Line.L7", 400, 600, 104.9729, 69.98195, 2.4 
8368, "Line.SW1", 400, 600, 109.7974, 73.19829, 2.4 
8369, "Line.L115", 400, 600, 114.346, 76.23069, 2.4 
8369, "Line.L3", 400, 600, 111.0034, 74.0023, 2.4 
8369, "Line.L7", 400, 600, 109.3247, 72.88315, 2.4 
8369, "Line.L10", 400, 600, 100.8685, 67.2457, 2.4 
8369, "Line.SW1", 400, 600, 114.346, 76.23069, 2.4 
8370, "Line.L115", 400, 600, 136.6981, 91.1321, 2.4 
8370, "Line.L3", 400, 600, 132.7435, 88.49565, 2.4 
8370, "Line.L7", 400, 600, 130.7536, 87.16904, 2.4 
8370, "Line.L10", 400, 600, 120.6961, 80.46409, 2.4 
8370, "Line.SW1", 400, 600, 136.6981, 91.1321, 2.4 
8371, "Line.L115", 400, 600, 142.7206, 95.1471, 2.4 
8371, "Line.L3", 400, 600, 138.5983, 92.39885, 2.4 
8371, "Line.L7", 400, 600, 136.5229, 91.01528, 2.4 
8371, "Line.L10", 400, 600, 126.0424, 84.02823, 2.4 
8371, "Line.SW1", 400, 600, 142.7206, 95.1471, 2.4 
8372, "Line.L115", 400, 600, 140.5088, 93.67254, 2.4 
8372, "Line.L3", 400, 600, 136.448, 90.96533, 2.4 
8372, "Line.L7", 400, 600, 134.404, 89.60267, 2.4 
8372, "Line.L10", 400, 600, 124.0787, 82.71914, 2.4 
8372, "Line.SW1", 400, 600, 140.5088, 93.67254, 2.4 
8373, "Line.L115", 400, 600, 135.884, 90.5893, 2.4 
8373, "Line.L3", 400, 600, 131.952, 87.96802, 2.4 
8373, "Line.L7", 400, 600, 129.9737, 86.64913, 2.4 
8373, "Line.L10", 400, 600, 119.9737, 79.98248, 2.4 
8373, "Line.SW1", 400, 600, 135.884, 90.5893, 2.4 
8374, "Line.L115", 400, 600, 125.04, 83.36, 2.4 
8374, "Line.L3", 400, 600, 121.4083, 80.93885, 2.4 
8374, "Line.L7", 400, 600, 119.5826, 79.72175, 2.4 
8374, "Line.L10", 400, 600, 110.3413, 73.56087, 2.4 
8374, "Line.SW1", 400, 600, 125.04, 83.36, 2.4 
8375, "Line.L115", 400, 600, 107.8649, 71.90994, 2.4 
8375, "Line.L3", 400, 600, 104.7165, 69.81102, 2.4 
8375, "Line.L7", 400, 600, 103.1363, 68.75754, 2.4 
8375, "Line.SW1", 400, 600, 107.8649, 71.90994, 2.4 
8384, "Line.L115", 400, 600, 108.7629, 72.50857, 2.4 
8384, "Line.L3", 400, 600, 105.563, 70.37532, 2.4 
8384, "Line.L7", 400, 600, 103.9566, 69.30439, 2.4 
8384, "Line.SW1", 400, 600, 108.7629, 72.50857, 2.4 
8385, "Line.L115", 400, 600, 108.8067, 72.53777, 2.4 
8385, "Line.L3", 400, 600, 105.6055, 70.40365, 2.4 
8385, "Line.L7", 400, 600, 103.9984, 69.33228, 2.4 
8385, "Line.SW1", 400, 600, 108.8067, 72.53777, 2.4 
8386, "Line.L115", 400, 600, 110.0009, 73.33396, 2.4 
8386, "Line.L3", 400, 600, 106.7652, 71.17679, 2.4 
8386, "Line.L7", 400, 600, 105.1406, 70.09373, 2.4 
8386, "Line.SW1", 400, 600, 110.0009, 73.33396, 2.4 
8387, "Line.L115", 400, 600, 111.0386, 74.02573, 2.4 
8387, "Line.L3", 400, 600, 107.7729, 71.84863, 2.4 
8387, "Line.L7", 400, 600, 106.1332, 70.75545, 2.4 
8387, "Line.SW1", 400, 600, 111.0386, 74.02573, 2.4 
8388, "Line.L115", 400, 600, 111.4144, 74.27629, 2.4 
8388, "Line.L3", 400, 600, 108.138, 72.09201, 2.4 
8388, "Line.L7", 400, 600, 106.4928, 70.99518, 2.4 
8388, "Line.SW1", 400, 600, 111.4144, 74.27629, 2.4 
8389, "Line.L115", 400, 600, 111.6367, 74.42443, 2.4 
8389, "Line.L3", 400, 600, 108.3538, 72.23589, 2.4 
8389, "Line.L7", 400, 600, 106.7053, 71.1369, 2.4 
8389, "Line.SW1", 400, 600, 111.6367, 74.42443, 2.4 
8390, "Line.L115", 400, 600, 110.8017, 73.86777, 2.4 
8390, "Line.L3", 400, 600, 107.543, 71.69531, 2.4 
8390, "Line.L7", 400, 600, 105.9067, 70.60448, 2.4 
8390, "Line.SW1", 400, 600, 110.8017, 73.86777, 2.4 
8391, "Line.L115", 400, 600, 110.7169, 73.81129, 2.4 
8391, "Line.L3", 400, 600, 107.4606, 71.64042, 2.4 
8391, "Line.L7", 400, 600, 105.8256, 70.5504, 2.4 
8391, "Line.SW1", 400, 600, 110.7169, 73.81129, 2.4 
8392, "Line.L115", 400, 600, 110.2525, 73.50164, 2.4 
8392, "Line.L3", 400, 600, 107.0096, 71.33972, 2.4 
8392, "Line.L7", 400, 600, 105.3814, 70.25424, 2.4 
8392, "Line.SW1", 400, 600, 110.2525, 73.50164, 2.4 
8393, "Line.L115", 400, 600, 113.4382, 75.62548, 2.4 
8393, "Line.L3", 400, 600, 110.1085, 73.40565, 2.4 
8393, "Line.L7", 400, 600, 108.4362, 72.29082, 2.4 
8393, "Line.L10", 400, 600, 100.064, 66.70932, 2.4 
8393, "Line.SW1", 400, 600, 113.4382, 75.62548, 2.4 
8394, "Line.L115", 400, 600, 132.5396, 88.35975, 2.4 
8394, "Line.L3", 400, 600, 128.6856, 85.79039, 2.4 
8394, "Line.L7", 400, 600, 126.7469, 84.49791, 2.4 
8394, "Line.L10", 400, 600, 117.0036, 78.00239, 2.4 
8394, "Line.SW1", 400, 600, 132.5396, 88.35975, 2.4 
8395, "Line.L115", 400, 600, 135.9836, 90.65573, 2.4 
8395, "Line.L3", 400, 600, 132.049, 88.03265, 2.4 
8395, "Line.L7", 400, 600, 130.0692, 86.71283, 2.4 
8395, "Line.L10", 400, 600, 120.0627, 80.04179, 2.4 
8395, "Line.SW1", 400, 600, 135.9836, 90.65573, 2.4 
8396, "Line.L115", 400, 600, 131.8608, 87.90717, 2.4 
8396, "Line.L3", 400, 600, 128.0407, 85.36047, 2.4 
8396, "Line.L7", 400, 600, 126.1193, 84.07954, 2.4 
8396, "Line.L10", 400, 600, 116.4022, 77.60148, 2.4 
8396, "Line.SW1", 400, 600, 131.8608, 87.90717, 2.4 
8397, "Line.L115", 400, 600, 126.1886, 84.1257, 2.4 
8397, "Line.L3", 400, 600, 122.5245, 81.68297, 2.4 
8397, "Line.L7", 400, 600, 120.6823, 80.4549, 2.4 
8397, "Line.L10", 400, 600, 111.3591, 74.23938, 2.4 
8397, "Line.SW1", 400, 600, 126.1886, 84.1257, 2.4 
8398, "Line.L115", 400, 600, 117.7086, 78.47241, 2.4 
8398, "Line.L3", 400, 600, 114.2793, 76.18621, 2.4 
8398, "Line.L7", 400, 600, 112.5565, 75.03765, 2.4 
8398, "Line.L10", 400, 600, 103.8823, 69.25489, 2.4 
8398, "Line.SW1", 400, 600, 117.7086, 78.47241, 2.4 
8399, "Line.L115", 400, 600, 102.0786, 68.05237, 2.4 
8399, "Line.SW1", 400, 600, 102.0786, 68.05237, 2.4 
8408, "Line.L115", 400, 600, 107.4605, 71.64031, 2.4 
8408, "Line.L3", 400, 600, 104.2983, 69.53217, 2.4 
8408, "Line.L7", 400, 600, 102.711, 68.47399, 2.4 
8408, "Line.SW1", 400, 600, 107.4605, 71.64031, 2.4 
8409, "Line.L115", 400, 600, 107.4695, 71.64631, 2.4 
8409, "Line.L3", 400, 600, 104.3069, 69.53796, 2.4 
8409, "Line.L7", 400, 600, 102.7195, 68.47968, 2.4 
8409, "Line.SW1", 400, 600, 107.4695, 71.6463, 2.4 
8410, "Line.L115", 400, 600, 108.6431, 72.42872, 2.4 
8410, "Line.L3", 400, 600, 105.4466, 70.29774, 2.4 
8410, "Line.L7", 400, 600, 103.842, 69.22797, 2.4 
8410, "Line.SW1", 400, 600, 108.6431, 72.42872, 2.4 
8411, "Line.L115", 400, 600, 109.7567, 73.17113, 2.4 
8411, "Line.L3", 400, 600, 106.528, 71.01867, 2.4 
8411, "Line.L7", 400, 600, 104.907, 69.938, 2.4 
8411, "Line.SW1", 400, 600, 109.7567, 73.17113, 2.4 
8412, "Line.L115", 400, 600, 109.0425, 72.69501, 2.4 
8412, "Line.L3", 400, 600, 105.8346, 70.55638, 2.4 
8412, "Line.L7", 400, 600, 104.2241, 69.48272, 2.4 
8412, "Line.SW1", 400, 600, 109.0425, 72.69501, 2.4 
8413, "Line.L115", 400, 600, 108.5877, 72.39177, 2.4 
8413, "Line.L3", 400, 600, 105.3928, 70.26189, 2.4 
8413, "Line.L7", 400, 600, 103.789, 69.19267, 2.4 
8413, "Line.SW1", 400, 600, 108.5877, 72.39177, 2.4 
8414, "Line.L115", 400, 600, 108.0066, 72.00441, 2.4 
8414, "Line.L3", 400, 600, 104.8286, 69.88574, 2.4 
8414, "Line.L7", 400, 600, 103.2333, 68.8222, 2.4 
8414, "Line.SW1", 400, 600, 108.0066, 72.00441, 2.4 
8415, "Line.L115", 400, 600, 107.9927, 71.99512, 2.4 
8415, "Line.L3", 400, 600, 104.815, 69.87669, 2.4 
8415, "Line.L7", 400, 600, 103.2199, 68.81328, 2.4 
8415, "Line.SW1", 400, 600, 107.9927, 71.99512, 2.4 
8416, "Line.L115", 400, 600, 108.873, 72.58201, 2.4 
8416, "Line.L3", 400, 600, 105.6698, 70.44656, 2.4 
8416, "Line.L7", 400, 600, 104.0618, 69.37453, 2.4 
8416, "Line.SW1", 400, 600, 108.873, 72.58201, 2.4 
8417, "Line.L115", 400, 600, 112.4331, 74.95543, 2.4 
8417, "Line.L3", 400, 600, 109.1323, 72.75486, 2.4 
8417, "Line.L7", 400, 600, 107.4747, 71.64981, 2.4 
8417, "Line.SW1", 400, 600, 112.4331, 74.95543, 2.4 
8418, "Line.L115", 400, 600, 131.9841, 87.98939, 2.4 
8418, "Line.L3", 400, 600, 128.1457, 85.43044, 2.4 
8418, "Line.L7", 400, 600, 126.2149, 84.14325, 2.4 
8418, "Line.L10", 400, 600, 116.5108, 77.67387, 2.4 
8418, "Line.SW1", 400, 600, 131.9841, 87.98939, 2.4 
8419, "Line.L115", 400, 600, 136.1234, 90.74896, 2.4 
8419, "Line.L3", 400, 600, 132.1689, 88.11257, 2.4 
8419, "Line.L7", 400, 600, 130.1789, 86.78596, 2.4 
8419, "Line.L10", 400, 600, 120.1832, 80.12213, 2.4 
8419, "Line.SW1", 400, 600, 136.1234, 90.74896, 2.4 
8420, "Line.L115", 400, 600, 133.499, 88.99937, 2.4 
8420, "Line.L3", 400, 600, 129.6181, 86.41207, 2.4 
8420, "Line.L7", 400, 600, 127.6657, 85.11045, 2.4 
8420, "Line.L10", 400, 600, 117.8548, 78.56987, 2.4 
8420, "Line.SW1", 400, 600, 133.499, 88.99937, 2.4 
8421, "Line.L115", 400, 600, 128.7636, 85.84242, 2.4 
8421, "Line.L3", 400, 600, 125.0158, 83.3439, 2.4 
8421, "Line.L7", 400, 600, 123.1312, 82.08747, 2.4 
8421, "Line.L10", 400, 600, 113.655, 75.77001, 2.4 
8421, "Line.SW1", 400, 600, 128.7636, 85.84242, 2.4 
8422, "Line.L115", 400, 600, 119.5673, 79.71151, 2.4 
8422, "Line.L3", 400, 600, 116.0797, 77.38646, 2.4 
8422, "Line.L7", 400, 600, 114.3274, 76.21825, 2.4 
8422, "Line.L10", 400, 600, 105.5063, 70.33755, 2.4 
8422, "Line.SW1", 400, 600, 119.5673, 79.71151, 2.4 
8423, "Line.L115", 400, 600, 104.9287, 69.95247, 2.4 
8423, "Line.L3", 400, 600, 101.8536, 67.90239, 2.4 
8423, "Line.L7", 400, 600, 100.3105, 66.87367, 2.4 
8423, "Line.SW1", 400, 600, 104.9287, 69.95247, 2.4 
8432, "Line.L115", 400, 600, 110.6377, 73.75847, 2.4 
8432, "Line.L3", 400, 600, 107.3837, 71.58915, 2.4 
8432, "Line.L7", 400, 600, 105.7499, 70.49992, 2.4 
8432, "Line.SW1", 400, 600, 110.6377, 73.75847, 2.4 
8433, "Line.L115", 400, 600, 110.3914, 73.59425, 2.4 
8433, "Line.L3", 400, 600, 107.1445, 71.42965, 2.4 
8433, "Line.L7", 400, 600, 105.5142, 70.34281, 2.4 
8433, "Line.SW1", 400, 600, 110.3914, 73.59425, 2.4 
8434, "Line.L115", 400, 600, 111.8181, 74.54539, 2.4 
8434, "Line.L3", 400, 600, 108.5299, 72.35329, 2.4 
8434, "Line.L7", 400, 600, 106.8788, 71.25251, 2.4 
8434, "Line.SW1", 400, 600, 111.8181, 74.54539, 2.4 
8435, "Line.L115", 400, 600, 111.9752, 74.65011, 2.4 
8435, "Line.L3", 400, 600, 108.6826, 72.45507, 2.4 
8435, "Line.L7", 400, 600, 107.0292, 71.35278, 2.4 
8435, "Line.SW1", 400, 600, 111.9752, 74.65011, 2.4 
8436, "Line.L115", 400, 600, 110.4434, 73.62896, 2.4 
8436, "Line.L3", 400, 600, 107.1951, 71.46343, 2.4 
8436, "Line.L7", 400, 600, 105.5642, 70.3761, 2.4 
8436, "Line.SW1", 400, 600, 110.4434, 73.62896, 2.4 
8437, "Line.L115", 400, 600, 108.4777, 72.31848, 2.4 
8437, "Line.L3", 400, 600, 105.2862, 70.19079, 2.4 
8437, "Line.L7", 400, 600, 103.684, 69.12268, 2.4 
8437, "Line.SW1", 400, 600, 108.4777, 72.31848, 2.4 
8438, "Line.L115", 400, 600, 107.1728, 71.44852, 2.4 
8438, "Line.L3", 400, 600, 104.019, 69.34597, 2.4 
8438, "Line.L7", 400, 600, 102.4359, 68.29061, 2.4 
8438, "Line.SW1", 400, 600, 107.1728, 71.44852, 2.4 
8439, "Line.L115", 400, 600, 105.7565, 70.50433, 2.4 
8439, "Line.L3", 400, 600, 102.6437, 68.42915, 2.4 
8439, "Line.L7", 400, 600, 101.0815, 67.38769, 2.4 
8439, "Line.SW1", 400, 600, 105.7565, 70.50433, 2.4 
8440, "Line.L115", 400, 600, 105.3347, 70.22312, 2.4 
8440, "Line.L3", 400, 600, 102.2341, 68.15605, 2.4 
8440, "Line.L7", 400, 600, 100.6781, 67.11871, 2.4 
8440, "Line.SW1", 400, 600, 105.3347, 70.22312, 2.4 
8441, "Line.L115", 400, 600, 111.0762, 74.05078, 2.4 
8441, "Line.L3", 400, 600, 107.8095, 71.87298, 2.4 
8441, "Line.L7", 400, 600, 106.1692, 70.77945, 2.4 
8441, "Line.SW1", 400, 600, 111.0762, 74.05078, 2.4 
8442, "Line.L115", 400, 600, 132.2204, 88.14692, 2.4 
8442, "Line.L3", 400, 600, 128.3753, 85.58354, 2.4 
8442, "Line.L7", 400, 600, 126.4412, 84.2941, 2.4 
8442, "Line.L10", 400, 600, 116.7204, 77.8136, 2.4 
8442, "Line.SW1", 400, 600, 132.2204, 88.14692, 2.4 
8443, "Line.L115", 400, 600, 136.1136, 90.74239, 2.4 
8443, "Line.L3", 400, 600, 132.1753, 88.11689, 2.4 
8443, "Line.L7", 400, 600, 130.1938, 86.79584, 2.4 
8443, "Line.L10", 400, 600, 120.178, 80.11869, 2.4 
8443, "Line.SW1", 400, 600, 136.1136, 90.74239, 2.4 
8444, "Line.L115", 400, 600, 131.9786, 87.98575, 2.4 
8444, "Line.L3", 400, 600, 128.1553, 85.43685, 2.4 
8444, "Line.L7", 400, 600, 126.2322, 84.1548, 2.4 
8444, "Line.L10", 400, 600, 116.5068, 77.67118, 2.4 
8444, "Line.SW1", 400, 600, 131.9786, 87.98575, 2.4 
8445, "Line.L115", 400, 600, 126.9935, 84.66237, 2.4 
8445, "Line.L3", 400, 600, 123.3069, 82.20462, 2.4 
8445, "Line.L7", 400, 600, 121.4533, 80.96889, 2.4 
8445, "Line.L10", 400, 600, 112.073, 74.71536, 2.4 
8445, "Line.SW1", 400, 600, 126.9935, 84.66237, 2.4 
8446, "Line.L115", 400, 600, 118.9248, 79.28319, 2.4 
8446, "Line.L3", 400, 600, 115.4644, 76.97629, 2.4 
8446, "Line.L7", 400, 600, 113.7259, 75.81727, 2.4 
8446, "Line.L10", 400, 600, 104.9742, 69.98278, 2.4 
8446, "Line.SW1", 400, 600, 118.9248, 79.28319, 2.4 
8447, "Line.L115", 400, 600, 107.384, 71.58932, 2.4 
8447, "Line.L3", 400, 600, 104.2493, 69.49952, 2.4 
8447, "Line.L7", 400, 600, 102.676, 68.45069, 2.4 
8447, "Line.SW1", 400, 600, 107.384, 71.58932, 2.4 
8457, "Line.L115", 400, 600, 100.5232, 67.01547, 2.4 
8457, "Line.SW1", 400, 600, 100.5232, 67.01547, 2.4 
8458, "Line.L115", 400, 600, 105.7837, 70.52245, 2.4 
8458, "Line.L3", 400, 600, 102.67, 68.44665, 2.4 
8458, "Line.L7", 400, 600, 101.1073, 67.40489, 2.4 
8458, "Line.SW1", 400, 600, 105.7837, 70.52245, 2.4 
8459, "Line.L115", 400, 600, 106.5024, 71.0016, 2.4 
8459, "Line.L3", 400, 600, 103.3678, 68.91189, 2.4 
8459, "Line.L7", 400, 600, 101.7946, 67.86307, 2.4 
8459, "Line.SW1", 400, 600, 106.5024, 71.0016, 2.4 
8460, "Line.L115", 400, 600, 104.9793, 69.9862, 2.4 
8460, "Line.L3", 400, 600, 101.8891, 67.92606, 2.4 
8460, "Line.L7", 400, 600, 100.3383, 66.89223, 2.4 
8460, "Line.SW1", 400, 600, 104.9793, 69.9862, 2.4 
8461, "Line.L115", 400, 600, 102.7806, 68.5204, 2.4 
8461, "Line.SW1", 400, 600, 102.7806, 68.5204, 2.4 
8465, "Line.L115", 400, 600, 105.2961, 70.19741, 2.4 
8465, "Line.L3", 400, 600, 102.1966, 68.13104, 2.4 
8465, "Line.L7", 400, 600, 100.6411, 67.09406, 2.4 
8465, "Line.SW1", 400, 600, 105.2961, 70.19741, 2.4 
8466, "Line.L115", 400, 600, 128.6184, 85.74557, 2.4 
8466, "Line.L3", 400, 600, 124.8746, 83.24974, 2.4 
8466, "Line.L7", 400, 600, 122.992, 81.99469, 2.4 
8466, "Line.L10", 400, 600, 113.526, 75.68398, 2.4 
8466, "Line.SW1", 400, 600, 128.6184, 85.74557, 2.4 
8467, "Line.L115", 400, 600, 132.7742, 88.51615, 2.4 
8467, "Line.L3", 400, 600, 128.9136, 85.94237, 2.4 
8467, "Line.L7", 400, 600, 126.9715, 84.64765, 2.4 
8467, "Line.L10", 400, 600, 117.2116, 78.14104, 2.4 
8467, "Line.SW1", 400, 600, 132.7742, 88.51615, 2.4 
8468, "Line.L115", 400, 600, 128.7632, 85.84213, 2.4 
8468, "Line.L3", 400, 600, 125.0154, 83.34361, 2.4 
8468, "Line.L7", 400, 600, 123.1308, 82.08718, 2.4 
8468, "Line.L10", 400, 600, 113.6546, 75.76972, 2.4 
8468, "Line.SW1", 400, 600, 128.7632, 85.84213, 2.4 
8469, "Line.L115", 400, 600, 124.9935, 83.32898, 2.4 
8469, "Line.L3", 400, 600, 121.3521, 80.90139, 2.4 
8469, "Line.L7", 400, 600, 119.5216, 79.68105, 2.4 
8469, "Line.L10", 400, 600, 110.3131, 73.54204, 2.4 
8469, "Line.SW1", 400, 600, 124.9935, 83.32898, 2.4 
8470, "Line.L115", 400, 600, 119.4149, 79.60991, 2.4 
8470, "Line.L3", 400, 600, 115.9316, 77.28776, 2.4 
8470, "Line.L7", 400, 600, 114.1815, 76.12102, 2.4 
8470, "Line.L10", 400, 600, 105.3714, 70.24759, 2.4 
8470, "Line.SW1", 400, 600, 119.4149, 79.60991, 2.4 
8471, "Line.L115", 400, 600, 110.6353, 73.75687, 2.4 
8471, "Line.L3", 400, 600, 107.3989, 71.59927, 2.4 
8471, "Line.L7", 400, 600, 105.7741, 70.51606, 2.4 
8471, "Line.SW1", 400, 600, 110.6353, 73.75687, 2.4 
8482, "Line.L115", 400, 600, 107.8665, 71.91103, 2.4 
8482, "Line.L3", 400, 600, 104.6926, 69.79505, 2.4 
8482, "Line.L7", 400, 600, 103.0993, 68.73289, 2.4 
8482, "Line.SW1", 400, 600, 107.8665, 71.91103, 2.4 
8483, "Line.L115", 400, 600, 108.7478, 72.49853, 2.4 
8483, "Line.L3", 400, 600, 105.5483, 70.36553, 2.4 
8483, "Line.L7", 400, 600, 103.9421, 69.29474, 2.4 
8483, "Line.SW1", 400, 600, 108.7478, 72.49853, 2.4 
8484, "Line.L115", 400, 600, 109.7455, 73.16369, 2.4 
8484, "Line.L3", 400, 600, 106.5172, 71.01145, 2.4 
8484, "Line.L7", 400, 600, 104.8963, 69.93089, 2.4 
8484, "Line.SW1", 400, 600, 109.7455, 73.16369, 2.4 
8485, "Line.L115", 400, 600, 110.5269, 73.68458, 2.4 
8485, "Line.L3", 400, 600, 107.276, 71.51732, 2.4 
8485, "Line.L7", 400, 600, 105.6437, 70.42914, 2.4 
8485, "Line.SW1", 400, 600, 110.5269, 73.68458, 2.4 
8486, "Line.L115", 400, 600, 107.8539, 71.90257, 2.4 
8486, "Line.L3", 400, 600, 104.6802, 69.78682, 2.4 
8486, "Line.L7", 400, 600, 103.0872, 68.72478, 2.4 
8486, "Line.SW1", 400, 600, 107.8539, 71.90257, 2.4 
8487, "Line.L115", 400, 600, 105.8747, 70.58314, 2.4 
8487, "Line.L3", 400, 600, 102.7585, 68.5057, 2.4 
8487, "Line.L7", 400, 600, 101.1946, 67.46308, 2.4 
8487, "Line.SW1", 400, 600, 105.8747, 70.58314, 2.4 
8488, "Line.L115", 400, 600, 106.0401, 70.69343, 2.4 
8488, "Line.L3", 400, 600, 102.919, 68.61268, 2.4 
8488, "Line.L7", 400, 600, 101.3526, 67.5684, 2.4 
8488, "Line.SW1", 400, 600, 106.0401, 70.69343, 2.4 
8489, "Line.L115", 400, 600, 113.5668, 75.71122, 2.4 
8489, "Line.L3", 400, 600, 110.2334, 73.48893, 2.4 
8489, "Line.L7", 400, 600, 108.5593, 72.37285, 2.4 
8489, "Line.L10", 400, 600, 100.1777, 66.78516, 2.4 
8489, "Line.SW1", 400, 600, 113.5668, 75.71122, 2.4 
8490, "Line.L115", 400, 600, 137.9025, 91.93498, 2.4 
8490, "Line.L3", 400, 600, 133.9142, 89.27613, 2.4 
8490, "Line.L7", 400, 600, 131.9072, 87.9381, 2.4 
8490, "Line.L10", 400, 600, 121.7651, 81.17674, 2.4 
8490, "Line.SW1", 400, 600, 137.9025, 91.93498, 2.4 
8491, "Line.L115", 400, 600, 144.4237, 96.28244, 2.4 
8491, "Line.L3", 400, 600, 140.2541, 93.50275, 2.4 
8491, "Line.L7", 400, 600, 138.1547, 92.10314, 2.4 
8491, "Line.L10", 400, 600, 127.5555, 85.03697, 2.4 
8491, "Line.SW1", 400, 600, 144.4237, 96.28244, 2.4 
8492, "Line.L115", 400, 600, 141.8192, 94.54611, 2.4 
8492, "Line.L3", 400, 600, 137.722, 91.8147, 2.4 
8492, "Line.L7", 400, 600, 135.6595, 90.43968, 2.4 
8492, "Line.L10", 400, 600, 125.2428, 83.49523, 2.4 
8492, "Line.SW1", 400, 600, 141.8192, 94.54611, 2.4 
8493, "Line.L115", 400, 600, 138.8697, 92.57979, 2.4 
8493, "Line.L3", 400, 600, 134.8546, 89.90308, 2.4 
8493, "Line.L7", 400, 600, 132.8339, 88.55594, 2.4 
8493, "Line.L10", 400, 600, 122.6242, 81.7495, 2.4 
8493, "Line.SW1", 400, 600, 138.8697, 92.57979, 2.4 
8494, "Line.L115", 400, 600, 131.1891, 87.45943, 2.4 
8494, "Line.L3", 400, 600, 127.3879, 84.92527, 2.4 
8494, "Line.L7", 400, 600, 125.4761, 83.65073, 2.4 
8494, "Line.L10", 400, 600, 115.8066, 77.20438, 2.4 
8494, "Line.SW1", 400, 600, 131.1891, 87.45943, 2.4 
8495, "Line.L115", 400, 600, 117.0792, 78.05283, 2.4 
8495, "Line.L3", 400, 600, 113.6678, 75.77855, 2.4 
8495, "Line.L7", 400, 600, 111.9541, 74.63604, 2.4 
8495, "Line.L10", 400, 600, 103.325, 68.88333, 2.4 
8495, "Line.SW1", 400, 600, 117.0792, 78.05283, 2.4 
8496, "Line.L115", 400, 600, 101.3757, 67.58378, 2.4 
8496, "Line.SW1", 400, 600, 101.3757, 67.58378, 2.4 
8503, "Line.L115", 400, 600, 108.0185, 72.01234, 2.4 
8503, "Line.L3", 400, 600, 104.8402, 69.89344, 2.4 
8503, "Line.L7", 400, 600, 103.2447, 68.82979, 2.4 
8503, "Line.SW1", 400, 600, 108.0185, 72.01234, 2.4 
8504, "Line.L115", 400, 600, 120.3191, 80.2127, 2.4 
8504, "Line.L3", 400, 600, 116.8067, 77.87117, 2.4 
8504, "Line.L7", 400, 600, 115.0418, 76.69451, 2.4 
8504, "Line.L10", 400, 600, 106.1577, 70.77178, 2.4 
